case,z3,pz3
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond8.smt2,34,2155
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond80.smt2,600000,4510
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond81.smt2,600000,8921
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond82.smt2,600000,6215
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond83.smt2,600000,6011
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond84.smt2,600000,6850
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond85.smt2,600000,11073
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond86.smt2,600000,11379
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond87.smt2,600000,9661
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond88.smt2,600000,6347
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond89.smt2,600000,10976
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond9.smt2,51,4440
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond90.smt2,600000,12672
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond91.smt2,600000,15158
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond92.smt2,600000,9229
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond93.smt2,600000,18616
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond94.smt2,600000,17627
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond95.smt2,600000,15796
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond96.smt2,600000,10750
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond97.smt2,600000,23199
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond98.smt2,600000,21067
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond99.smt2,600000,21260
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ004_size4.smt2,131,192
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ004_size5.smt2,636,471
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ004_size6.smt2,789,611
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ004_size7.smt2,2186,961
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ006_size3.smt2,268,313
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ006_size4.smt2,7937,3294
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ006_size5.smt2,71821,16417
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ006_size6.smt2,96698,24880
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ015_size3.smt2,917,369
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ015_size4.smt2,541,675
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ015_size5.smt2,1642,1850
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ015_size6.smt2,10921,4680
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ016_size5.smt2,430,348
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ016_size6.smt2,2137,2532
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ016_size7.smt2,45241,16816
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ016_size8.smt2,519465,74267
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ023_size4.smt2,517,28611
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ023_size5.smt2,1664,564
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ023_size6.smt2,22842,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ023_size7.smt2,216447,546418
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ027_size10.smt2,27826,15276
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ027_size11.smt2,70977,18387
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ027_size8.smt2,6718,3635
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ027_size9.smt2,21241,10550
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ031_size10.smt2,50801,14067
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ031_size7.smt2,1233,1125
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ031_size8.smt2,6546,3766
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ031_size9.smt2,17533,7369
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ032_size3.smt2,116,189
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ032_size4.smt2,760,580
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ032_size5.smt2,2506,1354
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ032_size6.smt2,8313,3791
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ033_size3.smt2,73,335
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ033_size4.smt2,388,644
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ033_size5.smt2,1014,923
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ033_size6.smt2,788,3645
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ041_size6.smt2,337,1794
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ041_size7.smt2,1725,5206
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ041_size8.smt2,10447,31399
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ041_size9.smt2,49880,419830
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ046_size4.smt2,608,1077
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ046_size5.smt2,3991,1849
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ046_size6.smt2,12177,5573
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ048_size6.smt2,4775,2151
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ048_size7.smt2,8648,37352
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ048_size8.smt2,360706,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ048_size9.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ002_size5.smt2,1165,605
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ002_size6.smt2,22142,6132
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ002_size7.smt2,50054,17578
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ002_size8.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ003_size10.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ003_size7.smt2,17644,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ003_size8.smt2,51216,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ003_size9.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ004_size6.smt2,711,651
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ004_size7.smt2,3232,11378
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ004_size8.smt2,374751,409025
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ004_size9.smt2,27537,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ010_size5.smt2,81,418
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ010_size6.smt2,166,649
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ010_size7.smt2,1459,514
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ010_size8.smt2,4516,4127
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ011_size5.smt2,450,403
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ011_size6.smt2,7459,3802
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ011_size7.smt2,34857,11947
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ011_size8.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ012_size3.smt2,150,224
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ012_size4.smt2,6930,3119
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ012_size5.smt2,73574,24133
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ012_size6.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ013_size5.smt2,520,477
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ013_size6.smt2,12814,4050
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ013_size7.smt2,53689,18404
