case,equality,constant,z3,pz3,ratio
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2604.smt2,0.440734558,0.016376213,4470,2486,0.45
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2605.smt2,0.989983306,0.011418082,11551,8587,0.336
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2606.smt2,0.184195882,0.000578844,760,8921,0.021
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2607.smt2,0.96327212,0.2741437,9851,1647,1.495
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2608.smt2,0.82359488,0.00669677,7448,7355,0.253
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2609.smt2,0.130773511,0.033603545,625,2701,0.058
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2610.smt2,0.983305509,0.292141477,10428,1676,1.555
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2611.smt2,0.344462994,0.018614699,5399,3635,0.371
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2612.smt2,0.956594324,0.406876663,14551,1644,2.213
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2613.smt2,0.099610462,0.002405727,242,8844,0.007
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2614.smt2,0.610461881,0.008764171,7328,5284,0.347
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2615.smt2,0.696160267,0.011484053,5714,5780,0.247
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2616.smt2,0.603227602,0.001222172,1476,3531,0.105
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2617.smt2,0.109070673,0.182782619,570,1831,0.078
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2618.smt2,0.510851419,0.000854187,2615,4387,0.149
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2619.smt2,0.149137451,0.009217464,2772,9654,0.072
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2620.smt2,0.349471341,0.0261397,5550,2729,0.508
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2621.smt2,0.057874235,0.007684219,518,2154,0.06
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2622.smt2,0.894268225,0.002676278,2210,3122,0.177
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2623.smt2,0.992209238,0.001246012,3743,4153,0.225
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2624.smt2,0.613800779,0.06482309,7037,3064,0.574
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2625.smt2,0.912632165,0.449484877,2001,1570,0.319
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2626.smt2,0.606010017,0.020797742,3348,3896,0.215
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2627.smt2,0.109070673,0.001225245,1074,2612,0.103
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2628.smt2,0.836950473,0.079919145,9229,1984,1.163
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2629.smt2,0.142459655,0.18613376,566,2171,0.065
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2630.smt2,0.848636617,0.093486476,11097,1516,1.83
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2631.smt2,0.473010573,0.000999213,5701,5853,0.244
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2632.smt2,0.820255982,0.002369203,2050,3518,0.146
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2633.smt2,0.252086811,0.019857663,4434,3373,0.329
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2634.smt2,0.855870896,0.017609829,12720,1525,2.085
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2635.smt2,0.460211464,0.11610762,1452,1282,0.283
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2636.smt2,0.943795214,0.002936406,8833,7975,0.277
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2637.smt2,0.41179744,0.028010091,2692,3428,0.196
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2638.smt2,0.756260434,0.121034317,3746,1430,0.655
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2639.smt2,0.206455203,0.004063614,600000,600000,0.25
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2640.smt2,0.680578742,0.046146982,1371,1273,0.269
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2641.smt2,0.776293823,0.003912118,8515,538,3.957
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2642.smt2,0.356149137,0.018194123,866,794,0.273
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2643.smt2,0.723427935,0.002125536,1530,3421,0.112
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2644.smt2,0.749582638,0.083858695,43961,2187,5.025
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2645.smt2,0.265442404,0.001044841,2466,4486,0.137
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2646.smt2,0.786310518,0.009150016,8751,6144,0.356
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2647.smt2,0.410127991,0.010399638,4325,3689,0.293
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2648.smt2,0.151919866,0.089499611,3729,2090,0.446
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2649.smt2,0.405119644,0.001101224,1574,5654,0.07
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2650.smt2,0.947690595,0.004837738,7673,8943,0.214
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2651.smt2,0.339454647,0.00318763,2901,6075,0.119
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2652.smt2,0.485809683,0.116974927,5832,1272,1.146
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2653.smt2,0.784641068,0.001399853,1204,2956,0.102
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2654.smt2,0.13967724,0.026026922,896,2329,0.096
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2655.smt2,0.124652198,0.000589185,661,2902,0.057
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2656.smt2,0.027824151,0.33277767,448,1029,0.109
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2657.smt2,0.804674457,0.068464139,2155,2142,0.252
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2658.smt2,0.018920423,0.091347043,466,552,0.211
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2659.smt2,0.058430718,0.005345628,367,2360,0.039
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2660.smt2,0.508069004,0.000787481,1751,6540,0.067
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2661.smt2,0.350027824,0.058571306,10766,4880,0.552
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2662.smt2,0.386755704,0.001347132,1790,3881,0.115
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2663.smt2,0.559265442,0.04438104,8253,5600,0.368
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2664.smt2,0.917640512,0.01728815,8026,2281,0.88
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2665.smt2,0.299387869,0.114301618,3530,1853,0.476
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2666.smt2,0.317195326,0.206815546,843,656,0.321
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2667.smt2,0.747356706,0.000683843,3779,3232,0.292
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2668.smt2,0.218141347,0.036982791,2749,3776,0.182
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2669.smt2,0.913745131,0.035369757,6104,1996,0.765
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2670.smt2,0.889259878,0.115432444,12376,1538,2.012
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2671.smt2,0.093489149,0.023153327,622,2489,0.062
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2672.smt2,0.588759043,0.037651906,8118,2127,0.954
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2673.smt2,0.58820256,0.000928029,1997,1105,0.452
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2674.smt2,0.814134669,0.009733826,9319,7070,0.33
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2675.smt2,0.13244296,0.00235061,284,573,0.124
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2676.smt2,0.229271007,0.283263981,4069,1543,0.659
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2677.smt2,0.560934891,0.029281407,7782,3594,0.541
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2678.smt2,0.958263773,0.004363681,10135,7151,0.354
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2679.smt2,0.298274903,0.003835978,4100,7272,0.141
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2680.smt2,0.906510851,0.00877436,8507,7262,0.293
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2681.smt2,0.20033389,0.132522724,3764,2049,0.459
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2682.smt2,0.872008904,0.023443306,5441,1767,0.77
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2683.smt2,0.804117974,0.113701088,9932,1426,1.741
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2684.smt2,0.682248191,0.025971435,9653,4915,0.491
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2685.smt2,0.854201447,0.084004546,6484,1891,0.857
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2686.smt2,0.365052866,0.143022395,3620,1441,0.628
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2687.smt2,0.734001113,0.34107697,7819,1411,1.385
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2688.smt2,0.864774624,0.001496448,1611,1489,0.27
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2689.smt2,0.406789093,0.012137699,4738,7075,0.167
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2690.smt2,0.478575403,0.000505716,2525,6877,0.092
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2691.smt2,0.286032276,0.00050515,2502,4030,0.155
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2692.smt2,0.872565387,0.000657827,2383,5383,0.111
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2693.smt2,0.080133556,0.064710213,1001,2483,0.101
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2694.smt2,0.544796884,0.002417343,2850,5960,0.12
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2695.smt2,0.213689482,0.006851298,600000,600000,0.25
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2696.smt2,0.154145799,0.009688857,12019,56846,0.053
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2697.smt2,0.170283806,0.181005833,3575,2365,0.378
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2698.smt2,0.734001113,0.012151135,7371,530,3.477
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2699.smt2,0.972732332,0.089961354,14103,1660,2.124
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2700.smt2,0.70951586,0.00947203,5757,5693,0.253
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2701.smt2,0.544796884,0.006148334,4373,4703,0.232
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2702.smt2,0.100723428,0.11873227,476,1804,0.066
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2703.smt2,0.114635504,0.0022824,478,8877,0.013
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2704.smt2,0.996104619,0.094887017,12442,1692,1.838
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2705.smt2,0.335002782,0.412541515,3689,1802,0.512
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2706.smt2,0.126321647,0.005244099,8363,24163,0.087
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2707.smt2,0.94490818,0.001585664,2487,3614,0.172
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2708.smt2,0.242070117,0.117620857,4464,2108,0.529
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2709.smt2,0.003895381,0.001217281,209,363,0.144
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2710.smt2,0.325542571,0.019833651,2873,4168,0.172
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2711.smt2,0.422370618,0.002405832,3352,5639,0.149
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2712.smt2,0.547022816,0.055765534,20395,6243,0.817
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2713.smt2,0.654980523,0.007577226,5139,5459,0.235
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2714.smt2,0.386199221,0.00204009,4477,5203,0.215
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2715.smt2,0.040066778,0.242412321,520,1770,0.073
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2716.smt2,0.681691708,0.087211883,8352,2853,0.732
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2717.smt2,0.864218141,0.253822654,8595,1483,1.449
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2718.smt2,0.669449082,0.317974508,1610,1430,0.281
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2719.smt2,0.661101836,0.001742691,1270,2610,0.122
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2720.smt2,0.10294936,0.001924658,911,8173,0.028
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2721.smt2,0.925987757,0.002653913,8185,8389,0.244
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2722.smt2,0.10851419,0.001556102,892,8921,0.025
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2723.smt2,0.376182526,0.001083232,2189,7013,0.078
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2724.smt2,0.698386199,0.230220689,1767,1358,0.325
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2725.smt2,0.129660545,0.041085128,516,3243,0.04
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2726.smt2,0.752921536,0.088067771,6540,2353,0.695
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2727.smt2,0.940456316,0.000921524,2987,4285,0.174
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2728.smt2,0.337785198,0.014886809,14045,7649,0.459
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2729.smt2,0.148024485,0.309686508,544,1528,0.089
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2730.smt2,0.119643851,0.009196729,4267,44988,0.024
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2731.smt2,0.95770729,0.057478697,9423,1933,1.219
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2732.smt2,0.157484697,0.021971163,2998,2847,0.263
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2733.smt2,0.935447969,0.003120443,8883,8956,0.248
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2734.smt2,0.104618809,0.039944521,474,977,0.121
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2735.smt2,0.780745687,0.217497011,8152,1417,1.438
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2736.smt2,0.661101836,0.408954488,8351,1363,1.532
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2737.smt2,0.80690039,0.170002677,1622,1449,0.28
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2738.smt2,0.451864218,0.002491769,1840,4146,0.111
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2739.smt2,0.831942126,0.452146238,32528,1473,5.521
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2740.smt2,0.658875904,0.001750077,2858,5553,0.129
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2741.smt2,0.072342794,0.129264568,1070,2374,0.113
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2742.smt2,0.022815804,0.328610104,490,623,0.197
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2743.smt2,0.643850863,0.076961467,17801,2619,1.699
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2744.smt2,0.888146912,0.119395426,13021,1534,2.122
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2745.smt2,0.668336116,0.017387211,6749,2468,0.684
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2746.smt2,0.710072343,0.005621574,6034,4809,0.314
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2747.smt2,0.416805787,0.122002572,4713,1100,1.071
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2748.smt2,0.829159711,0.009325826,10574,6962,0.38
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2749.smt2,0.460211464,0.027365599,4839,5193,0.233
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2750.smt2,0.562604341,0.020408768,5515,5219,0.264
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2751.smt2,0.16360601,0.038744197,3233,3718,0.217
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2752.smt2,0.742348358,0.001376879,1452,3445,0.105
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2753.smt2,0.286032276,0.410490932,4622,1745,0.662
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2754.smt2,0.069560378,0.083361206,628,1896,0.083
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2755.smt2,0.161936561,0.000542641,343,5984,0.014
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2756.smt2,0.864218141,0.251328877,9695,1516,1.599
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2757.smt2,0.78130217,0.047169296,5747,1980,0.726
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2758.smt2,0.071786311,0.361002515,1075,1673,0.161
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2759.smt2,0.2426266,0.001714288,1148,674,0.426
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2760.smt2,0.226488592,0.010903487,335354,600000,0.001
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2761.smt2,0.028380634,0.01192426,345,192,0.449
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2762.smt2,0.310517529,0.003563392,8711,10791,0.202
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2763.smt2,0.901502504,0.028689559,5225,1587,0.823
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2764.smt2,0.563717307,0.008975994,5455,8861,0.154
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2765.smt2,0.641068447,0.000541974,3109,5109,0.152
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2766.smt2,0.069003895,0.477422212,642,1706,0.094
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2767.smt2,0.634390651,0.040463842,7355,2856,0.644
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2768.smt2,0.133555927,0.002065038,341,6868,0.012
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2769.smt2,0.284362827,0.012939761,16389,11844,0.346
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2770.smt2,0.807456873,0.001522402,1589,5011,0.079
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2771.smt2,0.466332777,0.000822898,1362,4958,0.069
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2772.smt2,0.27935448,0.154989591,4265,1750,0.609
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2773.smt2,0.216471898,0.316906409,3846,496,1.939
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2774.smt2,0.337228715,0.023597275,4879,3812,0.32
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2775.smt2,0.016138008,0.12852529,395,305,0.324
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2776.smt2,0.325542571,0.019882156,3342,4314,0.194
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2777.smt2,0.018920423,0.021071953,438,344,0.318
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2778.smt2,0.716750139,0.000940353,5357,5443,0.246
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2779.smt2,0.868670006,0.001101126,6769,6116,0.277
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2780.smt2,0.844741235,0.004928777,7552,7630,0.247
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2781.smt2,0.572064552,0.005512137,4092,4355,0.235
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2782.smt2,0.250973845,0.16706163,4165,3250,0.32
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2783.smt2,0.374513077,0.049189422,2783,3092,0.225
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2784.smt2,0.880356149,0.001243126,8094,7725,0.262
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2785.smt2,0.629382304,0.001353221,2600,4436,0.147
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2786.smt2,0.969393434,0.00403581,9874,638,3.869
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2787.smt2,0.892598776,0.028464962,7071,1816,0.973
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2788.smt2,0.861435726,0.04652171,6705,1912,0.877
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2789.smt2,0.269337785,0.002135105,2384,4284,0.139
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2790.smt2,0.633277685,0.00309798,5938,5077,0.292
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2791.smt2,0.667779633,0.007542131,6374,513,3.106
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2792.smt2,0.613800779,0.013078181,3967,4768,0.208
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2793.smt2,0.042849193,0.030538579,411,2230,0.046
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2794.smt2,0.520868114,0.000867963,6283,6666,0.236
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2795.smt2,0.395659432,0.035620507,3192,3715,0.215
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2796.smt2,0.513633834,0.190435056,1410,1202,0.293
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2797.smt2,0.008903728,0.055524859,495,2454,0.05
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2798.smt2,0.070116861,0.008225193,554,2348,0.059
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2799.smt2,0.601001669,0.273825009,8258,1330,1.552
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2800.smt2,0.324429605,0.123325006,4825,2904,0.415
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2801.smt2,0.24819143,0.014849317,69552,324664,0.054
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2802.smt2,0.91541458,0.00921347,7649,6057,0.316
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2803.smt2,0.480801336,0.012011969,5394,3945,0.342
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2804.smt2,0.425153033,0.000648556,2409,6595,0.091
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2805.smt2,0.727323317,0.001560466,5391,9083,0.148
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2806.smt2,0.411240957,0.000710779,994,3490,0.071
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2807.smt2,0.670562048,0.467206099,7080,1436,1.233
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2808.smt2,0.281580412,0.378467725,3864,1056,0.915
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2809.smt2,0.8491931,0.013974599,4656,7621,0.153
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2810.smt2,0.397885364,0.030107554,4788,3654,0.328
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2811.smt2,0.380634391,0.135916515,4659,1578,0.738
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2812.smt2,0.634947134,0.234875262,8580,1328,1.615
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2813.smt2,0.318864775,0.463839302,4166,2269,0.459
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2814.smt2,0.213132999,0.002874113,600000,600000,0.25
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2815.smt2,0.653867557,0.001730172,1211,8222,0.037
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2816.smt2,0.552587646,0.0054757,3517,4680,0.188
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2817.smt2,0.297161937,0.01342629,12441,19885,0.156
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2818.smt2,0.958263773,0.236522506,13307,1640,2.029
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2819.smt2,0.184752365,0.11414196,3480,1627,0.535
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2820.smt2,0.242070117,0.003391639,9055,16658,0.136
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2821.smt2,0.149693934,0.002537872,869,7594,0.029
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2822.smt2,0.398998331,0.018165246,3634,3109,0.292
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2823.smt2,0.893155259,0.00753367,10205,6995,0.365
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2824.smt2,0.113522538,0.019505518,941,2629,0.089
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2825.smt2,0.471897607,0.010204877,4471,8058,0.139
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2826.smt2,0.904841402,0.014733395,6146,7167,0.214
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2827.smt2,0.999443517,0.13047902,13225,1703,1.941
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2828.smt2,0.895381191,0.00432265,6974,7971,0.219
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2829.smt2,0.687813022,0.010192804,7440,6450,0.288
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2830.smt2,0.180300501,0.492150814,2547,2274,0.28
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2831.smt2,0.573177518,0.147598568,5035,1321,0.953
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2832.smt2,0.647746244,0.179300032,15350,1528,2.511
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2833.smt2,0.90984975,0.011918666,7434,8409,0.221
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2834.smt2,0.355036171,0.008784152,4848,6476,0.187
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2835.smt2,0.878130217,0.084211184,6408,1740,0.921
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2836.smt2,0.6065665,0.070189236,17112,2097,2.04
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2837.smt2,0.872565387,0.014397288,8317,7118,0.292
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2838.smt2,0.179744018,0.00445949,600000,600000,0.25
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2839.smt2,0.734557596,0.035805612,7584,2014,0.941
/home/tsmart/dev/chengxi/PZ3/eval/gen/problem_2840.smt2,0.903728436,0.025790539,1887,1965,0.24
