case,decomp,subsolve,concil,pz3
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl915.smt2,103,795,0,915
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl916.smt2,122,1312,0,1446
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl917.smt2,115,1163,0,1293
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl918.smt2,108,1682,0,1815
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl919.smt2,107,1289,0,1422
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl920.smt2,90,1966,0,2074
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl921.smt2,86,2059,0,2166
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl922.smt2,90,2541,0,2685
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl923.smt2,94,1268,0,1384
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl924.smt2,109,2265,0,2420
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl925.smt2,107,729,0,855
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl926.smt2,110,2435,0,2590
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl927.smt2,109,1860,0,2011
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl928.smt2,110,2092,0,2220
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl929.smt2,108,1773,0,1911
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl930.smt2,109,612,0,736
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl931.smt2,89,602,0,706
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl932.smt2,96,789,0,906
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl933.smt2,91,661,0,766
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl934.smt2,94,817,0,922
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl935.smt2,116,978,0,1112
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl936.smt2,112,2495,0,2640
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl937.smt2,116,1367,0,1515
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl938.smt2,111,2496,0,2632
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl939.smt2,113,1914,0,2068
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl940.smt2,115,3245,0,3409
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl941.smt2,112,1035,0,1165
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl942.smt2,111,2706,0,2873
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl943.smt2,115,3784,0,3982
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl944.smt2,114,2810,0,2961
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl945.smt2,115,2300,0,2459
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl946.smt2,116,1738,0,1894
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl947.smt2,124,1370,0,1509
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl948.smt2,123,3068,0,3247
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl949.smt2,120,3211,0,3394
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl950.smt2,108,2110,0,2246
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl951.smt2,108,2705,0,2858
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl952.smt2,108,1986,0,2127
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl953.smt2,99,466,0,571
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl954.smt2,91,482,0,580
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl955.smt2,91,517,0,622
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl956.smt2,95,490,0,592
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl957.smt2,89,582,0,682
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl958.smt2,100,516,0,622
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl959.smt2,76,356,0,440
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl960.smt2,78,317,0,401
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl961.smt2,87,2142,0,2261
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl962.smt2,79,2905,0,3037
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl963.smt2,70,3085,0,3217
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl964.smt2,57,1991,0,2087
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl965.smt2,69,2215,0,2335
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl966.smt2,53,307,0,368
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl967.smt2,50,342,0,399
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl968.smt2,79,2322,0,2427
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl969.smt2,73,3049,0,3186
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl970.smt2,54,380,0,444
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl971.smt2,53,1815,0,1904
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl972.smt2,79,1713,0,1817
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl973.smt2,74,2528,0,2649
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl974.smt2,73,4042,0,4153
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl975.smt2,55,3399,0,3502
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl976.smt2,58,399,0,462
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl977.smt2,56,363,0,428
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl978.smt2,66,3915,0,4061
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl979.smt2,59,957,0,1032
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl980.smt2,54,2163,0,2253
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl981.smt2,52,358,0,414
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl982.smt2,87,1108,0,1205
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl983.smt2,78,1467,0,1563
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl984.smt2,78,632,0,717
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl985.smt2,56,863,0,940
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl986.smt2,54,247,0,306
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl987.smt2,59,3947,0,4091
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl988.smt2,74,2548,0,2662
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl989.smt2,80,2323,0,2437
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl990.smt2,59,1621,0,1713
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl991.smt2,59,1371,0,1443
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl992.smt2,55,283,0,344
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl993.smt2,83,264,0,351
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl994.smt2,77,203,0,285
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl995.smt2,62,3467,0,3607
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl996.smt2,59,328,0,391
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl997.smt2,82,3445,0,3559
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl998.smt2,85,1859,0,1972
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/gensys_icl999.smt2,85,2850,0,3003
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn001.smt2,32,274,32,342
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn002.smt2,29,334,31,400
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn003.smt2,28,453,29,514
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn004.smt2,34,160,32,229
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn005.smt2,33,246,30,311
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn006.smt2,32,175,0,210
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn007.smt2,33,256,27,320
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn008.smt2,33,213,26,277
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn009.smt2,35,218,30,288
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn010.smt2,34,271,29,338
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn011.smt2,33,630,35,712
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn012.smt2,34,506,29,574
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn013.smt2,44,730,33,815
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn014.smt2,55,192,4,254
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn015.smt2,52,964,36,1072
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn016.smt2,49,746,12,813
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn017.smt2,54,1019,16,1110
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn018.smt2,54,973,15,1059
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn019.smt2,55,30,0,86
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn020.smt2,60,701,35,807
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn021.smt2,48,928,15,1002
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn022.smt2,47,1970,36,2072
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn023.smt2,50,948,33,1052
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn024.smt2,48,617,31,710
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn025.smt2,46,1060,11,1128
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn026.smt2,39,1706,31,1813
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn027.smt2,41,209,0,253
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn028.smt2,41,1278,30,1366
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn029.smt2,32,583,32,660
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn030.smt2,33,697,32,773
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn031.smt2,32,584,30,659
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn032.smt2,34,1129,32,1205
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn033.smt2,35,972,32,1057
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn034.smt2,60,901,35,1012
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn035.smt2,34,818,13,875
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn036.smt2,34,273,28,337
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn037.smt2,32,451,30,521
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn038.smt2,33,195,0,231
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn039.smt2,33,780,29,858
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn040.smt2,34,1009,29,1089
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn041.smt2,45,1989,35,2090
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn042.smt2,40,1481,30,1581
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn043.smt2,39,1455,36,1549
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn044.smt2,41,1179,32,1278
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn045.smt2,41,226,0,273
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn046.smt2,43,1281,35,1371
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn047.smt2,44,430,6,489
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn048.smt2,38,221,0,263
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn049.smt2,33,463,32,538
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn050.smt2,34,1777,33,1866
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn051.smt2,33,1067,34,1147
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn052.smt2,42,1697,29,1797
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn053.smt2,43,689,31,768
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn054.smt2,32,1435,31,1513
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn055.smt2,28,179,0,211
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn056.smt2,30,174,0,206
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn057.smt2,30,183,0,216
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn058.smt2,32,1035,33,1123
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn059.smt2,33,160,0,197
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn060.smt2,30,186,28,246
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn061.smt2,30,725,31,794
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn062.smt2,32,167,0,201
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn063.smt2,33,1021,28,1093
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn065.smt2,34,849,31,923
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn066.smt2,35,190,0,227
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn068.smt2,34,184,28,248
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn069.smt2,36,244,35,321
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn070.smt2,35,842,34,924
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn071.smt2,36,344,39,427
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn072.smt2,39,343,27,412
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn073.smt2,43,930,33,1025
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn074.smt2,63,1682,37,1807
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn075.smt2,68,620,30,728
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn076.smt2,70,142,2,218
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn077.smt2,83,729,14,841
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn078.smt2,85,1303,17,1424
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn079.smt2,88,684,8,797
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn080.smt2,88,974,36,1106
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn081.smt2,91,113,0,208
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn082.smt2,74,930,13,1027
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn083.smt2,76,640,6,732
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn084.smt2,78,1028,13,1140
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn085.smt2,78,542,6,631
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn086.smt2,76,56,0,134
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn087.smt2,74,164,3,244
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn088.smt2,76,157,2,237
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn089.smt2,79,1058,12,1164
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn090.smt2,66,1230,35,1345
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn091.smt2,70,1239,14,1352
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn092.smt2,69,922,9,1015
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn093.smt2,66,1527,33,1663
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn094.smt2,72,67,1,142
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn095.smt2,62,718,11,797
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn096.smt2,55,1104,37,1212
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn097.smt2,57,226,29,316
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn098.smt2,60,926,14,1017
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn099.smt2,61,203,36,305
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn100.smt2,62,876,35,993
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1000.smt2,76,888,32,1011
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1001.smt2,90,392,6,493
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1002.smt2,91,458,5,565
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1003.smt2,75,236,4,318
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1004.smt2,77,1890,30,2040
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1005.smt2,76,57,0,135
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1006.smt2,66,804,10,887
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1007.smt2,46,1117,13,1190
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1008.smt2,46,1186,32,1284
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1009.smt2,46,370,5,424
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn101.smt2,66,145,31,246
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1010.smt2,52,1089,13,1166
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1011.smt2,49,1394,31,1488
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1012.smt2,49,1454,16,1535
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1013.smt2,51,669,31,762
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1014.smt2,56,37,0,94
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1015.smt2,53,137,3,196
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1016.smt2,69,52,1,123
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1017.smt2,45,212,29,291
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1018.smt2,46,736,29,818
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1019.smt2,47,1200,31,1293
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn102.smt2,69,299,37,408
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1020.smt2,50,1416,16,1499
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1021.smt2,50,1007,11,1079
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1022.smt2,52,372,6,438
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1023.smt2,53,1019,11,1100
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1024.smt2,53,1058,31,1156
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1025.smt2,55,771,9,852
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1026.smt2,50,36,0,88
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1027.smt2,53,127,2,184
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1028.smt2,53,36,1,91
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1029.smt2,59,39,0,100
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn103.smt2,68,38,0,107
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1030.smt2,77,307,4,394
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1031.smt2,52,1709,36,1827
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1032.smt2,52,675,8,745
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1033.smt2,55,1811,31,1919
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1034.smt2,56,1403,25,1514
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1035.smt2,53,170,3,229
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1036.smt2,56,33,0,90
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1037.smt2,52,573,7,639
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1038.smt2,56,269,4,333
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1039.smt2,53,476,6,538
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn104.smt2,72,626,29,738
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1040.smt2,60,388,5,459
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1041.smt2,55,1111,16,1206
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1042.smt2,57,937,33,1048
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/qg5/iso_brn1043.smt2,82,1033,16,1154
